Time,a_x,s_x,s_x_int,omega,T_corrected,T_request
0,-0.0047851,0,0,9.9206,0,35.727
0.001,-0.0059869,-0.00092294,-0.00013889,9.9173,0,35.727
0.002,-0.0093791,-0.0017306,-0.00027865,9.9144,0,35.727
0.003,-0.014618,-0.0024032,-0.00041919,9.912,0,35.727
0.004,-0.021333,-0.0029254,-0.00056036,9.91,0,35.727
0.005,-0.029143,-0.0032867,-0.00070202,9.9087,0,35.727
0.006,-0.037662,-0.0034812,-0.00084403,9.9078,0,35.727
0.007,-0.046508,-0.0035073,-0.00098622,9.9076,0,35.727
0.008,-0.055318,-0.003368,-0.0011284,9.9079,0,35.727
0.009,-0.063748,-0.0030704,-0.0012705,9.9088,0,35.727
0.01,-0.071486,-0.002625,-0.0014123,9.9101,0,35.727
0.011,-0.078253,-0.0020456,-0.0015537,9.9119,0,35.727
0.012,-0.083811,-0.0013489,-0.0016945,9.9141,0,35.727
0.013,-0.087966,-0.00055318,-0.0018346,9.9166,0,35.727
0.014,-0.090567,0.00032125,-0.001974,9.9195,0,35.727
0.015,-0.091512,0.0012534,-0.0021126,9.9225,0,35.727
0.016,-0.090743,0.0022217,-0.0022502,9.9256,0,35.727
0.017,-0.088249,0.0032051,-0.002387,9.9288,0,35.727
0.018,-0.08406,0.0041829,-0.0025228,9.932,0,35.727
0.019,-0.078246,0.0051359,-0.0026576,9.9351,0,35.727
0.02,-0.070913,0.0060463,-0.0027916,9.9381,0,35.727
0.021,-0.062197,0.0068983,-0.0029247,9.9409,0,35.727
0.022,-0.052259,0.0076786,-0.0030569,9.9434,0,35.727
0.023,-0.041281,0.008376,-0.0031885,9.9458,0,35.727
0.024,-0.029458,0.0089822,-0.0033193,9.9478,0,35.727
0.025,-0.016995,0.0094916,-0.0034496,9.9495,0,35.727
0.026,-0.0040997,0.0099012,-0.0035794,9.951,0,35.727
0.027,0.0090227,0.010211,-0.0037088,9.9521,0,35.727
0.028,0.022173,0.010422,-0.003838,9.9529,0,35.727
0.029,0.035165,0.01054,-0.0039669,9.9534,0,35.727
0.03,0.047824,0.010571,-0.0040957,9.9537,0,35.727
0.031,0.059998,0.010524,-0.0042245,9.9537,0,35.727
0.032,0.071554,0.010408,-0.0043533,9.9535,0,35.727
0.033,0.08238,0.010235,-0.0044822,9.9532,0,35.727
0.034,0.092393,0.010017,-0.0046113,9.9527,0,35.727
0.035,0.10153,0.0097655,-0.0047407,9.9522,0,35.727
0.036,0.10976,0.0094946,-0.0048702,9.9516,0,35.727
0.037,0.11707,0.0092166,-0.0050001,9.951,0,35.727
0.038,0.12348,0.0089435,-0.0051302,9.9504,0,35.727
0.039,0.12901,0.0086869,-0.0052605,9.95,0,35.727
0.04,0.13373,0.0084573,-0.0053911,9.9496,0,35.727
0.041,0.1377,0.0082639,-0.005522,9.9494,0,35.727
0.042,0.14102,0.0081148,-0.005653,9.9494,0,35.727
0.043,0.14378,0.0080164,-0.0057842,9.9495,0,35.727
0.044,0.14608,0.0079735,-0.0059155,9.9499,0,35.727
0.045,0.14804,0.0079892,-0.0060468,9.9505,0,35.727
0.046,0.14977,0.0080652,-0.0061781,9.9513,0,35.727
0.047,0.15138,0.0082015,-0.0063093,9.9523,0,35.727
0.048,0.15297,0.0083964,-0.0064405,9.9536,0,35.727
0.049,0.15466,0.0086472,-0.0065714,9.955,0,35.727
0.05,0.15653,0.0089496,-0.0067022,9.9566,0,35.727
0.051,0.15866,0.0092984,-0.0068326,9.9584,0,35.727
0.052,0.16112,0.0096875,-0.0069627,9.9604,0,35.727
0.053,0.16398,0.01011,-0.0070925,9.9625,0,35.727
0.054,0.16726,0.010559,-0.0072218,9.9647,0,35.727
0.055,0.17101,0.011026,-0.0073508,9.967,0,35.727
0.056,0.17524,0.011504,-0.0074793,9.9693,0,35.727
0.057,0.17995,0.011986,-0.0076074,9.9716,0,35.727
0.058,0.18513,0.012464,-0.007735,9.974,0,35.727
0.059,0.19075,0.012931,-0.0078622,9.9763,0,35.727
0.06,0.1968,0.013382,-0.0079889,9.9786,0,35.727
0.061,0.20323,0.013811,-0.0081152,9.9809,0,35.727
0.062,0.20998,0.014213,-0.0082411,9.9831,0,35.727
0.063,0.21701,0.014584,-0.0083667,9.9852,0,35.727
0.064,0.22427,0.014923,-0.0084919,9.9871,0,35.727
0.065,0.23168,0.015227,-0.0086168,9.989,0,35.727
0.066,0.2392,0.015495,-0.0087414,9.9908,0,35.727
0.067,0.24677,0.015728,-0.0088658,9.9925,0,35.727
0.068,0.25433,0.015926,-0.0089899,9.9941,0,35.727
0.069,0.26182,0.016091,-0.0091139,9.9957,0,35.727
0.07,0.26921,0.016226,-0.0092378,9.9971,0,35.727
0.071,0.27644,0.016334,-0.0093615,9.9984,0,35.727
0.072,0.2835,0.016417,-0.0094852,9.9997,0,35.727
0.073,0.29033,0.016481,-0.0096087,10.001,0,35.727
0.074,0.29694,0.01653,-0.0097323,10.002,0,35.727
0.075,0.30329,0.016567,-0.0098558,10.003,0,35.727
0.076,0.3094,0.016598,-0.0099793,10.005,0,35.727
0.077,0.31525,0.016627,-0.010103,10.006,0,35.727
0.078,0.32085,0.016657,-0.010226,10.007,0,35.727
0.079,0.32622,0.016694,-0.01035,10.008,0,35.727
0.08,0.33137,0.016717,-0.010473,10.01,0,35.727
0.081,0.33622,0.016666,-0.010596,10.011,0,35.727
0.082,0.34067,0.016544,-0.01072,10.011,0,35.727
0.083,0.34464,0.016355,-0.010844,10.012,0,35.727
0.084,0.34803,0.016109,-0.010967,10.012,0,35.727
0.085,0.3508,0.015815,-0.011091,10.013,0,35.727
0.086,0.3529,0.015483,-0.011216,10.013,0,35.727
0.087,0.35432,0.015122,-0.01134,10.013,0,35.727
0.088,0.35505,0.014744,-0.011466,10.012,0,35.727
0.089,0.35512,0.014359,-0.011591,10.012,0,35.727
0.09,0.35455,0.013976,-0.011717,10.012,0,35.727
0.091,0.35338,0.013606,-0.011843,10.012,0,35.727
0.092,0.35169,0.013257,-0.01197,10.012,0,35.727
0.093,0.34954,0.012936,-0.012096,10.012,0,35.727
0.094,0.347,0.01265,-0.012224,10.013,0,35.727
0.095,0.34417,0.012405,-0.012351,10.013,0,35.727
0.096,0.34114,0.012204,-0.012479,10.013,0,35.727
0.097,0.33798,0.01205,-0.012607,10.014,0,35.727
0.098,0.33479,0.011945,-0.012735,10.015,0,35.727
0.099,0.33165,0.011889,-0.012863,10.016,0,35.727
0.1,0.32865,0.01188,-0.012992,10.017,0,35.727
0.101,0.32584,0.011916,-0.01312,10.018,0,35.727
0.102,0.3233,0.011994,-0.013248,10.02,0,35.727
0.103,0.32107,0.01211,-0.013377,10.021,0,35.727
0.104,0.3192,0.012258,-0.013505,10.023,0,35.727
0.105,0.31772,0.012434,-0.013633,10.025,0,35.727
0.106,0.31664,0.012632,-0.013761,10.027,0,35.727
0.107,0.31597,0.012845,-0.013889,10.029,0,35.727
0.108,0.31571,0.013067,-0.014016,10.03,0,35.727
0.109,0.31584,0.013293,-0.014144,10.032,0,35.727
0.11,0.31635,0.013516,-0.014271,10.034,0,35.727
0.111,0.31719,0.013731,-0.014398,10.036,0,35.727
0.112,0.31833,0.013933,-0.014524,10.038,0,35.727
0.113,0.31972,0.014119,-0.014651,10.04,0,35.727
0.114,0.32133,0.014283,-0.014777,10.042,0,35.727
0.115,0.32309,0.014424,-0.014904,10.043,0,35.727
0.116,0.32495,0.014538,-0.01503,10.045,0,35.727
0.117,0.32687,0.014626,-0.015156,10.046,0,35.727
0.118,0.32878,0.014685,-0.015282,10.048,0,35.727
0.119,0.33065,0.014716,-0.015408,10.049,0,35.727
0.12,0.33242,0.01472,-0.015534,10.05,0,35.727
0.121,0.33406,0.014698,-0.01566,10.051,0,35.727
0.122,0.33553,0.014653,-0.015786,10.052,0,35.727
0.123,0.3368,0.014585,-0.015912,10.053,0,35.727
0.124,0.33786,0.0145,-0.016038,10.054,0,35.727
0.125,0.33868,0.014399,-0.016165,10.055,0,35.727
0.126,0.33925,0.014286,-0.016291,10.056,0,35.727
0.127,0.33958,0.014165,-0.016417,10.057,0,35.727
0.128,0.33967,0.014039,-0.016544,10.057,0,35.727
0.129,0.33952,0.013911,-0.016671,10.058,0,35.727
0.13,0.33915,0.013786,-0.016798,10.059,0,35.727
0.131,0.33859,0.013665,-0.016925,10.06,0,35.727
0.132,0.33785,0.013552,-0.017052,10.06,0,35.727
0.133,0.33697,0.013449,-0.017179,10.061,0,35.727
0.134,0.33596,0.013359,-0.017307,10.062,0,35.727
0.135,0.33488,0.013283,-0.017434,10.063,0,35.727
0.136,0.33373,0.013221,-0.017562,10.064,0,35.727
0.137,0.33256,0.013176,-0.017689,10.065,0,35.727
0.138,0.3314,0.013147,-0.017817,10.066,0,35.727
0.139,0.33028,0.013134,-0.017945,10.067,0,35.727
0.14,0.32921,0.013137,-0.018073,10.069,0,35.727
0.141,0.32824,0.013155,-0.018201,10.07,0,35.727
0.142,0.32737,0.013186,-0.018328,10.071,0,35.727
0.143,0.32662,0.013229,-0.018456,10.072,0,35.727
0.144,0.326,0.013283,-0.018584,10.074,0,35.727
0.145,0.32553,0.013345,-0.018712,10.075,0,35.727
0.146,0.32521,0.013413,-0.018839,10.077,0,35.727
0.147,0.32504,0.013486,-0.018967,10.078,0,35.727
0.148,0.32501,0.013562,-0.019095,10.079,0,35.727
0.149,0.32512,0.013638,-0.019222,10.081,0,35.727
0.15,0.32536,0.013712,-0.01935,10.082,0,35.727
0.151,0.32572,0.013784,-0.019477,10.084,0,35.727
0.152,0.32618,0.01385,-0.019605,10.085,0,35.727
0.153,0.32672,0.01391,-0.019732,10.086,0,35.727
0.154,0.32734,0.013963,-0.019859,10.088,0,35.727
0.155,0.328,0.014008,-0.019986,10.089,0,35.727
0.156,0.32869,0.014044,-0.020114,10.09,0,35.727
0.157,0.32939,0.014071,-0.020241,10.092,0,35.727
0.158,0.33009,0.014088,-0.020368,10.093,0,35.727
0.159,0.33076,0.014096,-0.020495,10.094,0,35.727
0.16,0.33139,0.014096,-0.020623,10.095,0,35.727
0.161,0.33197,0.014086,-0.02075,10.096,0,35.727
0.162,0.33249,0.014069,-0.020877,10.098,0,35.727
0.163,0.33293,0.014046,-0.021004,10.099,0,35.727
0.164,0.33329,0.014016,-0.021132,10.1,0,35.727
0.165,0.33356,0.013982,-0.021259,10.101,0,35.727
0.166,0.33375,0.013944,-0.021386,10.102,0,35.727
0.167,0.33385,0.013904,-0.021514,10.103,0,35.727
0.168,0.33386,0.013863,-0.021642,10.104,0,35.727
0.169,0.33379,0.013822,-0.021769,10.105,0,35.727
0.17,0.33364,0.013782,-0.021897,10.106,0,35.727
0.171,0.33342,0.013744,-0.022024,10.107,0,35.727
0.172,0.33314,0.013709,-0.022152,10.108,0,35.727
0.173,0.33281,0.013677,-0.02228,10.109,0,35.727
0.174,0.33245,0.01365,-0.022408,10.11,0,35.727
0.175,0.33205,0.013628,-0.022536,10.111,0,35.727
0.176,0.33164,0.013611,-0.022664,10.113,0,35.727
0.177,0.33122,0.013599,-0.022792,10.114,0,35.727
0.178,0.3308,0.013593,-0.02292,10.115,0,35.727
0.179,0.3304,0.013592,-0.023048,10.116,0,35.727
0.18,0.33003,0.013596,-0.023176,10.117,0,35.727
0.181,0.32968,0.013605,-0.023304,10.118,0,35.727
0.182,0.32937,0.013619,-0.023432,10.12,0,35.727
0.183,0.32911,0.013636,-0.02356,10.121,0,35.727
0.184,0.3289,0.013656,-0.023688,10.122,0,35.727
0.185,0.32873,0.013679,-0.023816,10.123,0,35.727
0.186,0.32862,0.013704,-0.023944,10.125,0,35.727
0.187,0.32856,0.01373,-0.024072,10.126,0,35.727
0.188,0.32855,0.013756,-0.0242,10.127,0,35.727
0.189,0.32859,0.013782,-0.024328,10.129,0,35.727
0.19,0.32868,0.013808,-0.024456,10.13,0,35.727
0.191,0.3288,0.013832,-0.024584,10.131,0,35.727
0.192,0.32896,0.013855,-0.024712,10.132,0,35.727
0.193,0.32915,0.013875,-0.02484,10.134,0,35.727
0.194,0.32936,0.013893,-0.024968,10.135,0,35.727
0.195,0.32959,0.013907,-0.025096,10.136,0,35.727
0.196,0.32983,0.013919,-0.025224,10.137,0,35.727
0.197,0.33007,0.013928,-0.025352,10.138,0,35.727
0.198,0.33031,0.013933,-0.02548,10.14,0,35.727
0.199,0.33055,0.013935,-0.025608,10.141,0,35.727
0.2,0.33076,0.013935,-0.025736,10.142,0,35.727
0.201,0.33096,0.013931,-0.025864,10.143,0,35.727
0.202,0.33114,0.013926,-0.025992,10.144,0,35.727
0.203,0.33129,0.013918,-0.02612,10.145,0,35.727
0.204,0.33142,0.013908,-0.026249,10.147,0,35.727
0.205,0.33151,0.013897,-0.026377,10.148,0,35.727
0.206,0.33158,0.013885,-0.026505,10.149,0,35.727
0.207,0.33161,0.013872,-0.026633,10.15,0,35.727
0.208,0.33162,0.01386,-0.026761,10.151,0,35.727
0.209,0.33159,0.013847,-0.02689,10.152,0,35.727
0.21,0.33154,0.013835,-0.027018,10.153,0,35.727
0.211,0.33147,0.013823,-0.027146,10.155,0,35.727
0.212,0.33138,0.013813,-0.027274,10.156,0,35.727
0.213,0.33127,0.013804,-0.027403,10.157,0,35.727
0.214,0.33115,0.013797,-0.027531,10.158,0,35.727
0.215,0.33101,0.013791,-0.02766,10.159,0,35.727
0.216,0.33088,0.013787,-0.027788,10.16,0,35.727
0.217,0.33073,0.013785,-0.027917,10.162,0,35.727
0.218,0.3306,0.013785,-0.028045,10.163,0,35.727
0.219,0.33046,0.013787,-0.028174,10.164,0,35.727
0.22,0.33033,0.01379,-0.028302,10.165,0,35.727
0.221,0.33022,0.013795,-0.028431,10.166,0,35.727
0.222,0.33012,0.013801,-0.028559,10.168,0,35.727
0.223,0.33003,0.013809,-0.028688,10.169,0,35.727
0.224,0.32995,0.013817,-0.028816,10.17,0,35.727
0.225,0.3299,0.013826,-0.028945,10.171,0,35.727
0.226,0.32986,0.013836,-0.029073,10.172,0,35.727
0.227,0.32984,0.013846,-0.029202,10.174,0,35.727
0.228,0.32983,0.013856,-0.02933,10.175,0,35.727
0.229,0.32984,0.013866,-0.029459,10.176,0,35.727
0.23,0.32987,0.013876,-0.029588,10.177,0,35.727
0.231,0.32991,0.013885,-0.029716,10.178,0,35.727
0.232,0.32996,0.013893,-0.029845,10.18,0,35.727
0.233,0.33002,0.013901,-0.029974,10.181,0,35.727
0.234,0.33009,0.013907,-0.030102,10.182,0,35.727
0.235,0.33016,0.013913,-0.030231,10.183,0,35.727
0.236,0.33024,0.013917,-0.030359,10.184,0,35.727
0.237,0.33031,0.013921,-0.030488,10.186,0,35.727
0.238,0.33039,0.013923,-0.030617,10.187,0,35.727
0.239,0.33047,0.013925,-0.030745,10.188,0,35.727
0.24,0.33054,0.013925,-0.030874,10.189,0,35.727
0.241,0.3306,0.013925,-0.031003,10.19,0,35.727
0.242,0.33065,0.013924,-0.031132,10.192,0,35.727
0.243,0.3307,0.013922,-0.03126,10.193,0,35.727
0.244,0.33074,0.013919,-0.031389,10.194,0,35.727
0.245,0.33077,0.013916,-0.031518,10.195,0,35.727
0.246,0.33079,0.013913,-0.031647,10.196,0,35.727
0.247,0.3308,0.01391,-0.031776,10.197,0,35.727
0.248,0.3308,0.013907,-0.031904,10.199,0,35.727
0.249,0.33079,0.013903,-0.032033,10.2,0,35.727
0.25,0.33078,0.0139,-0.032162,10.201,0,35.727
0.251,0.33075,0.013898,-0.032291,10.202,0,35.727
0.252,0.33072,0.013895,-0.03242,10.203,0,35.727
0.253,0.33069,0.013894,-0.032549,10.204,0,35.727
0.254,0.33065,0.013892,-0.032678,10.206,0,35.727
0.255,0.3306,0.013892,-0.032807,10.207,0,35.727
0.256,0.33056,0.013892,-0.032936,10.208,0,35.727
0.257,0.33052,0.013892,-0.033065,10.209,0,35.727
0.258,0.33047,0.013894,-0.033194,10.21,0,35.727
0.259,0.33043,0.013895,-0.033323,10.212,0,35.727
0.26,0.33039,0.013898,-0.033452,10.213,0,35.727
0.261,0.33035,0.013901,-0.033581,10.214,0,35.727
0.262,0.33032,0.013904,-0.03371,10.215,0,35.727
0.263,0.33029,0.013908,-0.033839,10.216,0,35.727
0.264,0.33027,0.013912,-0.033969,10.217,0,35.727
0.265,0.33025,0.013916,-0.034098,10.219,0,35.727
0.266,0.33024,0.013921,-0.034227,10.22,0,35.727
0.267,0.33023,0.013925,-0.034356,10.221,0,35.727
0.268,0.33023,0.01393,-0.034485,10.222,0,35.727
0.269,0.33024,0.013934,-0.034614,10.223,0,35.727
0.27,0.33024,0.013938,-0.034744,10.225,0,35.727
0.271,0.33026,0.013942,-0.034873,10.226,0,35.727
0.272,0.33027,0.013946,-0.035002,10.227,0,35.727
0.273,0.33029,0.01395,-0.035131,10.228,0,35.727
0.274,0.33031,0.013953,-0.03526,10.229,0,35.727
0.275,0.33033,0.013956,-0.03539,10.231,0,35.727
0.276,0.33036,0.013958,-0.035519,10.232,0,35.727
0.277,0.33038,0.013961,-0.035648,10.233,0,35.727
0.278,0.3304,0.013962,-0.035778,10.234,0,35.727
0.279,0.33043,0.013964,-0.035907,10.235,0,35.727
0.28,0.33045,0.013965,-0.036036,10.237,0,35.727
0.281,0.33046,0.013966,-0.036166,10.238,0,35.727
0.282,0.33048,0.013966,-0.036295,10.239,0,35.727
0.283,0.33049,0.013967,-0.036424,10.24,0,35.727
0.284,0.3305,0.013967,-0.036554,10.241,0,35.727
0.285,0.33051,0.013967,-0.036683,10.242,0,35.727
0.286,0.33052,0.013967,-0.036813,10.244,0,35.727
0.287,0.33052,0.013967,-0.036942,10.245,0,35.727
0.288,0.33052,0.013967,-0.037071,10.246,0,35.727
0.289,0.33051,0.013967,-0.037201,10.247,0,35.727
0.29,0.3305,0.013967,-0.03733,10.248,0,35.727
0.291,0.33049,0.013967,-0.03746,10.25,0,35.727
0.292,0.33048,0.013967,-0.037589,10.251,0,35.727
0.293,0.33047,0.013968,-0.037719,10.252,0,35.727
0.294,0.33046,0.013969,-0.037849,10.253,0,35.727
0.295,0.33044,0.01397,-0.037978,10.254,0,35.727
0.296,0.33043,0.013971,-0.038108,10.255,0,35.727
0.297,0.33041,0.013972,-0.038237,10.257,0,35.727
0.298,0.3304,0.013974,-0.038367,10.258,0,35.727
0.299,0.33038,0.013975,-0.038497,10.259,0,35.727
0.3,0.33037,0.013977,-0.038626,10.26,0,35.727
0.301,0.33036,0.013979,-0.038756,10.261,0,35.727
0.302,0.33035,0.013982,-0.038886,10.263,0,35.727
0.303,0.33034,0.013984,-0.039015,10.264,0,35.727
0.304,0.33033,0.013986,-0.039145,10.265,0,35.727
0.305,0.33033,0.013989,-0.039275,10.266,0,35.727
0.306,0.33033,0.013991,-0.039404,10.267,0,35.727
0.307,0.33032,0.013994,-0.039534,10.269,0,35.727
0.308,0.33032,0.013997,-0.039664,10.27,0,35.727
0.309,0.33033,0.013999,-0.039794,10.271,0,35.727
0.31,0.33033,0.014002,-0.039924,10.272,0,35.727
0.311,0.33033,0.014004,-0.040053,10.273,0,35.727
0.312,0.33034,0.014006,-0.040183,10.274,0,35.727
0.313,0.33034,0.014009,-0.040313,10.276,0,35.727
0.314,0.33035,0.014011,-0.040443,10.277,0,35.727
0.315,0.33036,0.014013,-0.040573,10.278,0,35.727
0.316,0.33036,0.014015,-0.040703,10.279,0,35.727
0.317,0.33037,0.014017,-0.040833,10.28,0,35.727
0.318,0.33038,0.014018,-0.040962,10.282,0,35.727
0.319,0.33038,0.01402,-0.041092,10.283,0,35.727
0.32,0.33039,0.014021,-0.041222,10.284,0,35.727
0.321,0.33039,0.014022,-0.041352,10.285,0,35.727
0.322,0.3304,0.014024,-0.041482,10.286,0,35.727
0.323,0.3304,0.014025,-0.041612,10.288,0,35.727
0.324,0.3304,0.014026,-0.041742,10.289,0,35.727
0.325,0.3304,0.014027,-0.041872,10.29,0,35.727
0.326,0.3304,0.014028,-0.042002,10.291,0,35.727
0.327,0.3304,0.014029,-0.042132,10.292,0,35.727
0.328,0.3304,0.01403,-0.042262,10.293,0,35.727
0.329,0.3304,0.014031,-0.042392,10.295,0,35.727
0.33,0.33039,0.014033,-0.042523,10.296,0,35.727
0.331,0.33039,0.014034,-0.042653,10.297,0,35.727
0.332,0.33038,0.014035,-0.042783,10.298,0,35.727
0.333,0.33038,0.014036,-0.042913,10.299,0,35.727
0.334,0.33037,0.014038,-0.043043,10.301,0,35.727
0.335,0.33037,0.014039,-0.043173,10.302,0,35.727
0.336,0.33036,0.01404,-0.043303,10.303,0,35.727
0.337,0.33036,0.014042,-0.043434,10.304,0,35.727
0.338,0.33035,0.014044,-0.043564,10.305,0,35.727
0.339,0.33035,0.014045,-0.043694,10.306,0,35.727
0.34,0.33034,0.014047,-0.043824,10.308,0,35.727
0.341,0.33034,0.014049,-0.043955,10.309,0,35.727
0.342,0.33033,0.014051,-0.044085,10.31,0,35.727
0.343,0.33033,0.014052,-0.044215,10.311,0,35.727
0.344,0.33033,0.014054,-0.044345,10.312,0,35.727
0.345,0.33033,0.014056,-0.044476,10.314,0,35.727
0.346,0.33032,0.014058,-0.044606,10.315,0,35.727
0.347,0.33032,0.01406,-0.044736,10.316,0,35.727
0.348,0.33032,0.014062,-0.044867,10.317,0,35.727
0.349,0.33032,0.014064,-0.044997,10.318,0,35.727
0.35,0.33032,0.014066,-0.045128,10.32,0,35.727
0.351,0.33033,0.014068,-0.045258,10.321,0,35.727
0.352,0.33033,0.01407,-0.045388,10.322,0,35.727
0.353,0.33033,0.014071,-0.045519,10.323,0,35.727
0.354,0.33033,0.014073,-0.045649,10.324,0,35.727
0.355,0.33033,0.014075,-0.04578,10.325,0,35.727
0.356,0.33033,0.014077,-0.04591,10.327,0,35.727
0.357,0.33033,0.014078,-0.046041,10.328,0,35.727
0.358,0.33034,0.01408,-0.046171,10.329,0,35.727
0.359,0.33034,0.014081,-0.046302,10.33,0,35.727
0.36,0.33034,0.014083,-0.046432,10.331,0,35.727
0.361,0.33034,0.014085,-0.046563,10.333,0,35.727
0.362,0.33034,0.014086,-0.046693,10.334,0,35.727
0.363,0.33034,0.014088,-0.046824,10.335,0,35.727
0.364,0.33034,0.014089,-0.046955,10.336,0,35.727
0.365,0.33034,0.01409,-0.047085,10.337,0,35.727
0.366,0.33034,0.014092,-0.047216,10.338,0,35.727
0.367,0.33034,0.014093,-0.047347,10.34,0,35.727
0.368,0.33034,0.014095,-0.047477,10.341,0,35.727
0.369,0.33033,0.014096,-0.047608,10.342,0,35.727
0.37,0.33033,0.014098,-0.047739,10.343,0,35.727
0.371,0.33033,0.014099,-0.047869,10.344,0,35.727
0.372,0.33033,0.014101,-0.048,10.346,0,35.727
0.373,0.33032,0.014102,-0.048131,10.347,0,35.727
0.374,0.33032,0.014104,-0.048261,10.348,0,35.727
0.375,0.33032,0.014105,-0.048392,10.349,0,35.727
0.376,0.33032,0.014107,-0.048523,10.35,0,35.727
0.377,0.33031,0.014108,-0.048654,10.352,0,35.727
0.378,0.33031,0.01411,-0.048785,10.353,0,35.727
0.379,0.33031,0.014112,-0.048915,10.354,0,35.727
0.38,0.33031,0.014113,-0.049046,10.355,0,35.727
0.381,0.3303,0.014115,-0.049177,10.356,0,35.727
0.382,0.3303,0.014117,-0.049308,10.357,0,35.727
0.383,0.3303,0.014118,-0.049439,10.359,0,35.727
0.384,0.3303,0.01412,-0.04957,10.36,0,35.727
0.385,0.3303,0.014122,-0.049701,10.361,0,35.727
0.386,0.3303,0.014124,-0.049832,10.362,0,35.727
0.387,0.3303,0.014125,-0.049963,10.363,0,35.727
0.388,0.33029,0.014127,-0.050094,10.365,0,35.727
0.389,0.33029,0.014129,-0.050225,10.366,0,35.727
0.39,0.33029,0.01413,-0.050356,10.367,0,35.727
0.391,0.33029,0.014132,-0.050487,10.368,0,35.727
0.392,0.33029,0.014134,-0.050618,10.369,0,35.727
0.393,0.33029,0.014135,-0.050749,10.37,0,35.727
0.394,0.33029,0.014137,-0.05088,10.372,0,35.727
0.395,0.33029,0.014139,-0.051011,10.373,0,35.727
0.396,0.33029,0.01414,-0.051142,10.374,0,35.727
0.397,0.33029,0.014142,-0.051273,10.375,0,35.727
0.398,0.33029,0.014144,-0.051404,10.376,0,35.727
0.399,0.33029,0.014145,-0.051535,10.378,0,35.727
0.4,0.33029,0.014147,-0.051666,10.379,0,35.727
0.401,0.33029,0.014148,-0.051797,10.38,0,35.727
0.402,0.33029,0.01415,-0.051929,10.381,0,35.727
0.403,0.33029,0.014152,-0.05206,10.382,0,35.727
0.404,0.33029,0.014153,-0.052191,10.384,0,35.727
0.405,0.33029,0.014155,-0.052322,10.385,0,35.727
0.406,0.33029,0.014156,-0.052453,10.386,0,35.727
0.407,0.33029,0.014158,-0.052585,10.387,0,35.727
0.408,0.33029,0.014159,-0.052716,10.388,0,35.727
0.409,0.33028,0.014161,-0.052847,10.389,0,35.727
0.41,0.33028,0.014163,-0.052979,10.391,0,35.727
0.411,0.33028,0.014164,-0.05311,10.392,0,35.727
0.412,0.33028,0.014166,-0.053241,10.393,0,35.727
0.413,0.33028,0.014167,-0.053373,10.394,0,35.727
0.414,0.33028,0.014169,-0.053504,10.395,0,35.727
0.415,0.33027,0.01417,-0.053635,10.397,0,35.727
0.416,0.33027,0.014172,-0.053767,10.398,0,35.727
0.417,0.33027,0.014174,-0.053898,10.399,0,35.727
0.418,0.33027,0.014175,-0.054029,10.4,0,35.727
0.419,0.33027,0.014177,-0.054161,10.401,0,35.727
0.42,0.33027,0.014179,-0.054292,10.402,0,35.727
0.421,0.33027,0.01418,-0.054424,10.404,0,35.727
0.422,0.33026,0.014182,-0.054555,10.405,0,35.727
0.423,0.33026,0.014183,-0.054687,10.406,0,35.727
0.424,0.33026,0.014185,-0.054818,10.407,0,35.727
0.425,0.33026,0.014187,-0.05495,10.408,0,35.727
0.426,0.33026,0.014188,-0.055081,10.41,0,35.727
0.427,0.33026,0.01419,-0.055213,10.411,0,35.727
0.428,0.33026,0.014192,-0.055344,10.412,0,35.727
0.429,0.33026,0.014193,-0.055476,10.413,0,35.727
0.43,0.33026,0.014195,-0.055608,10.414,0,35.727
0.431,0.33025,0.014197,-0.055739,10.416,0,35.727
0.432,0.33025,0.014198,-0.055871,10.417,0,35.727
0.433,0.33025,0.0142,-0.056002,10.418,0,35.727
0.434,0.33025,0.014202,-0.056134,10.419,0,35.727
0.435,0.33025,0.014203,-0.056266,10.42,0,35.727
0.436,0.33025,0.014205,-0.056397,10.421,0,35.727
0.437,0.33025,0.014206,-0.056529,10.423,0,35.727
0.438,0.33025,0.014208,-0.056661,10.424,0,35.727
0.439,0.33025,0.01421,-0.056793,10.425,0,35.727
0.44,0.33025,0.014211,-0.056924,10.426,0,35.727
0.441,0.33025,0.014213,-0.057056,10.427,0,35.727
0.442,0.33025,0.014214,-0.057188,10.429,0,35.727
0.443,0.33025,0.014216,-0.05732,10.43,0,35.727
0.444,0.33024,0.014218,-0.057451,10.431,0,35.727
0.445,0.33024,0.014219,-0.057583,10.432,0,35.727
0.446,0.33024,0.014221,-0.057715,10.433,0,35.727
0.447,0.33024,0.014222,-0.057847,10.435,0,35.727
0.448,0.33024,0.014224,-0.057979,10.436,0,35.727
0.449,0.33024,0.014226,-0.058111,10.437,0,35.727
0.45,0.33024,0.014227,-0.058242,10.438,0,35.727
0.451,0.33024,0.014229,-0.058374,10.439,0,35.727
0.452,0.33024,0.01423,-0.058506,10.44,0,35.727
0.453,0.33023,0.014232,-0.058638,10.442,0,35.727
0.454,0.33023,0.014234,-0.05877,10.443,0,35.727
0.455,0.33023,0.014235,-0.058902,10.444,0,35.727
0.456,0.33023,0.014237,-0.059034,10.445,0,35.727
0.457,0.33023,0.014239,-0.059166,10.446,0,35.727
